,ad,bizseller,checkout,contact_hope,free_shipping,is_adult,is_super_up_shop,location,max_cpc,name,num_comment,num_faved,only_neighborhood,outlink_url,pid,price,product_image,pu_id,ref_campaign,ref_code,ref_medium,ref_content,ref_source,status,style,super_up,tag,uid,update_time,used,bun_pay_filter_enabled,imp_id,ad_ref,faved
0,False,False,False,False,False,False,,서울특별시 중구 동화동,,나이키 W덩크로우 범고래 240 새상품,0,0,False,,169437028,375000,https://media.bunjang.co.kr/product/169437028_1_1636518653_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 범고래 240 새상품,3584822,1636518640,2,True,3903618b4b6d08dc7c70,,False
1,False,False,False,False,False,False,,서울특별시 강남구 대치2동,,[265~70] W 나이키 덩크로우 범고래,0,4,False,,169040412,295000,https://media.bunjang.co.kr/product/169040412_1_1636436298_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키범고래 270 나이키덩크로우 나이키덩크로우범고 범고래,6524709,1636518563,1,False,3903618b4b6d08dc7c71,,False
2,False,False,False,False,True,False,,,,[225]나이키 범고래 덩크로우 빅키즈 새상품,0,0,False,,169440223,295000,https://media.bunjang.co.kr/product/169440223_1_1636518464_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우,12322749,1636518444,1,False,3903618b4b6d08dc7c72,,False
3,False,False,False,False,True,False,,인천광역시 남구 용현2동,,나이키 우먼스 범고래 235 택포 직거래가능,0,0,False,,169111358,325000,https://media.bunjang.co.kr/product/169111358_1_1636448731_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 범고래 덩크로우,1583666,1636518316,2,False,3903618b4b6d08dc7c73,,False
4,False,False,False,False,False,False,,,,나이키 덩크로우 범고래 230,0,0,False,,169491054,290000,https://media.bunjang.co.kr/product/169491054_1_1636518197_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 범고래 나이키덩크로우 230,74796866,1636518197,2,True,3903618b4b6d08dc7c74,,False
5,False,False,False,False,True,False,,,,280 나이키 덩크로우 범고래,0,2,False,,168722425,329000,https://media.bunjang.co.kr/product/168722425_1_1635915975_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래 덩크로우 덩크 나이키 280,4502829,1636517980,1,False,3903618b4b6d08dc7c75,,False
6,False,False,False,False,False,False,,부산광역시 금정구 부곡제3동,,(W240) 나이키 덩크로우 블랙 범고래 화이트,0,3,False,,169198874,300000,https://media.bunjang.co.kr/product/169198874_1_1636259405_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 하이 로우 230235,7309610,1636517897,2,True,3903618b4b6d08dc7c76,,False
7,False,False,False,False,False,False,,광주광역시 광산구 첨단2동,,(250) 나이키 덩크로우 범고래 우먼,0,1,False,,169434706,300000,https://media.bunjang.co.kr/product/169434706_1_1636456716_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,,7002915,1636517841,2,False,3903618b4b6d08dc7c77,,False
8,False,False,False,False,False,False,,,,나이키 덩크로우 범고래 270,0,2,False,,169116024,300000,https://media.bunjang.co.kr/product/169116024_1_1636385322_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우범고래,3230898,1636517764,2,False,3903618b4b6d08dc7c78,,False
9,False,False,False,False,False,False,,대구광역시 중구 동인동,,나이키 w범고래 240,0,0,False,,169372481,300000,https://media.bunjang.co.kr/product/169372481_1_1636409733_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우범고래 나이키 범고래 덩크로우 나이키덩크,6292573,1636517723,1,True,3903618b4b6d08dc7c79,,False
10,False,False,False,False,False,False,,부산광역시 해운대구 좌제2동,,나이키 범고래 덩크로우 280,0,0,False,,169490184,310000,https://media.bunjang.co.kr/product/169490184_1_1636517555_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,,8616840,1636517555,1,False,3903618b4b6d08dc7c7a,,False
11,False,False,False,False,False,False,,경기도 화성시 반월동,,[240] 나이키 우먼스 덩크 로우 검흰 범고래,2,13,False,,150545649,459000,https://media.bunjang.co.kr/product/150545649_1_1621415914_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 범고래 dunk 덩크로우,3118321,1636517451,2,False,3903618b4b6d08dc7c7b,,False
12,False,False,False,False,False,False,,충청남도 당진시 당진3동,,나이키 덩크로우 범고래 275,0,0,False,,169404894,305000,https://media.bunjang.co.kr/product/169404894_1_1636517411_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크 #나이키덩크로우범고래 나이키덩크범고래 범고래275 덩크로우범고래275,3017220,1636517416,1,False,3903618b4b6d08dc7c7c,,False
13,False,False,False,False,False,False,,충청북도 청주시 청원구 우암동,,나이키 덩크 로우 범고래 275mm 새상품 판매,3,1,False,,155557645,420000,https://media.bunjang.co.kr/product/155557645_1_1622445979_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우범고래 덩크로우범고래 덩크로우 275mm,10902219,1636517118,2,False,3903618b4b6d08dc7c7d,,False
14,False,False,False,False,False,False,,경기도 부천시 중1동,,나이키 범고래 덩크로우 235,0,0,False,,169489484,310000,https://media.bunjang.co.kr/product/169489484_1_1636517009_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 범고래 범고래235 덩크로우 나이키덩크로우범고래235,2595533,1636517009,2,True,3903618b4b6d08dc7c7e,,False
15,False,False,False,False,False,False,,경기도 안산시 단원구 중앙동,,[300]덩크로우 범고래 300사이즈,0,1,False,,168165317,310000,https://media.bunjang.co.kr/product/168165317_1_1636470445_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 범고래 범고래덩크 덩크 범고래300,4885780,1636516566,1,False,3903618b4b6d08dc7c7f,,False
16,False,False,False,False,True,False,,서울특별시 강동구 암사제1동,,GS 235 덩크로우 범고래 판매,0,1,False,,169488101,250000,https://media.bunjang.co.kr/product/169488101_1_1636515954_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크 덩크로우 범고래 나이키,12460609,1636515954,1,False,3903618b4b6d08dc7c80,,False
17,False,False,False,False,False,False,,충청남도 천안시 동남구 신안동,,범고래 나이키 덩크 로우 레트로 블랙  275 새상품,0,0,False,,169281735,310000,https://media.bunjang.co.kr/product/169281735_1_1636346139_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크 덩크로우 범고래 덩크로우블랙 레트로블랙,3002749,1636515743,2,False,3903618b4b6d08dc7c81,,False
18,False,False,False,False,True,False,,대전광역시 서구 둔산2동,,나이키덩크로우 범고래 우먼 255,0,0,False,,169114701,275000,https://media.bunjang.co.kr/product/169114701_1_1636516655_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래 덩크로우 라이브당첨,11935547,1636515691,2,False,3903618b4b6d08dc7c82,,False
19,False,False,False,False,False,False,,서울특별시 강남구 논현1동,,[250] 나이키 덩크 로우 레트로 블랙 범고래,0,7,False,,160573289,390000,https://media.bunjang.co.kr/product/160573289_1_1636356007_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 덩크 범고래 250,518770,1636515363,2,False,3903618b4b6d08dc7c83,,False
20,False,False,False,False,True,False,,대전광역시 서구 정림동,,나이키 덩크로우 우먼스 범고래 (240),0,0,False,,169252872,310000,https://media.bunjang.co.kr/product/169252872_1_1636436187_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우 범고래,7939675,1636515225,2,False,3903618b4b6d08dc7c84,,False
21,False,False,False,False,False,False,,광주광역시 광산구 하남동,,나이키 덩크로우 범고래 CW1590-100 235size,0,1,False,,169226553,300000,https://media.bunjang.co.kr/product/169226553_1_1636427681_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 범고래 덩크로우 235,12225761,1636515180,1,False,3903618b4b6d08dc7c85,,False
22,False,False,False,False,False,False,,경기도 성남시 중원구 성남동,,나이키 덩크로우 레트로 범고래 270,0,1,False,,169485696,300000,https://media.bunjang.co.kr/product/169485696_1_1636514223_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 덩크로우레트로 270,5450325,1636514271,1,True,3903618b4b6d08dc7c86,,False
23,False,False,False,False,False,False,,대구광역시 달서구 이곡1동,,나이키 덩크 로우 범고래 270사이즈,0,12,False,,153552694,380000,https://media.bunjang.co.kr/product/153552694_1_1633920255_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 나이키덩크 범고래 덩크로우,12052533,1636514157,1,False,3903618b4b6d08dc7c87,,False
24,False,False,False,False,False,False,,서울특별시 중랑구 면목제3.8동,,나이키 덩크로우 범고래 우먼스 w230mm 새제품,0,1,False,,169420320,300000,https://media.bunjang.co.kr/product/169420320_1_1636448666_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 덩크 범고래,77364582,1636514103,2,False,3903618b4b6d08dc7c88,,False
25,False,False,False,False,True,False,,경상북도 포항시 남구 오천읍,,나이키 범고래 265 중고,0,1,False,,167850555,220000,https://media.bunjang.co.kr/product/167850555_1_1636342600_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 덩크로우 한정판 265,12731203,1636514079,1,True,3903618b4b6d08dc7c89,,False
26,False,False,False,False,False,False,,서울특별시 중랑구 면목제3.8동,,나이키 덩크로우 범고래 우먼스 w250mm 새제품  ,0,2,False,,169289232,300000,https://media.bunjang.co.kr/product/169289232_1_1636343320_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 덩크 범고래,77364582,1636514078,2,False,3903618b4b6d08dc7c8a,,False
27,False,False,False,False,False,False,,서울특별시 중랑구 면목제3.8동,,나이키 덩크로우 범고래 270mm 새제품,0,4,False,,169083565,310000,https://media.bunjang.co.kr/product/169083565_1_1636267713_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 덩크 덩크로우270 범고래,77364582,1636514067,2,False,3903618b4b6d08dc7c8b,,False
28,False,False,False,False,False,False,,서울특별시 서대문구 홍제제1동,,나이키 덩크 로우 우먼스 범고래,0,7,False,,151133937,350000,https://media.bunjang.co.kr/product/151133937_1_1636434378_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 범고래 덩크 240 우먼스,9176252,1636513925,2,False,3903618b4b6d08dc7c8c,,False
29,False,False,False,False,False,False,,인천광역시 계양구 계양3동,,나이키 덩크로우 범고래 w240,0,1,False,,168095748,350000,https://media.bunjang.co.kr/product/168095748_1_1635373859_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래240 범고래w240 범고래덩크 나이키덩크로우범고래 범고래우먼240,25428,1636513924,1,False,3903618b4b6d08dc7c8d,,False
30,False,False,False,False,False,False,,전라북도 전주시 덕진구 인후2동,,나이키 덩크로우 범고래 300,0,0,False,,169485210,330000,https://media.bunjang.co.kr/product/169485210_1_1636514052_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 덩크 범고래 나이키덩크로우범고래,3426224,1636513714,2,False,3903618b4b6d08dc7c8e,,False
31,False,False,False,False,False,False,,인천광역시 부평구 삼산2동,,나이키 덩크로우 범고래,0,3,False,,169297266,280000,https://media.bunjang.co.kr/product/169297266_1_1636506704_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우범고래 스캇,2909777,1636513670,1,False,3903618b4b6d08dc7c8f,,False
32,False,False,False,False,False,False,,부산광역시 동래구 온천제3동,,나이키 덩크 로우 범고래 gs 225,0,0,False,,169297235,299000,https://media.bunjang.co.kr/product/169297235_1_1636348447_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 범고래 gs225 우먼스,11396803,1636513586,2,False,3903618b4b6d08dc7c90,,False
33,False,False,False,False,True,False,,,,나이키 덩크로우 범고래 270,0,0,False,,169484890,300000,https://media.bunjang.co.kr/product/169484890_1_1636513444_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래 나이키덩크로우범고래 나이키범고래 나이키덩크로우범고래270 범고래270,1516614,1636513444,2,False,3903618b4b6d08dc7c91,,False
34,False,False,False,False,False,False,,부산광역시 서구 부민동,,[240] (W) 나이키 덩크 로우 블랙 범고래,0,11,False,,167045929,330000,https://media.bunjang.co.kr/product/167045929_1_1636512841_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 범고래 240 덩크로우 나이키덩크로우범고래,6874590,1636513219,2,False,3903618b4b6d08dc7c92,,False
35,False,False,False,False,False,False,,대전광역시 서구 가수원동,,나이키 덩크로우 범고래 260 33만원,0,0,False,,169382506,330000,https://media.bunjang.co.kr/product/169382506_1_1636423861_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우범고래 범고래,2222362,1636513110,2,False,3903618b4b6d08dc7c93,,False
36,False,False,False,False,False,False,,,,나이키 덩크로우 범고래,0,0,False,,169297281,300000,https://media.bunjang.co.kr/product/169297281_1_1636348384_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,235사이즈 나이키덩크로우범고래235 범고래235 나이키235,77065762,1636513109,1,False,3903618b4b6d08dc7c94,,False
37,False,False,False,False,False,False,,인천광역시 남구 용현5동,,나이키 덩크로우 범고래,0,0,False,,169202101,320000,https://media.bunjang.co.kr/product/169202101_1_1636261717_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우범고래 정품 직거래 덩크275,3972080,1636513065,2,False,3903618b4b6d08dc7c95,,False
38,False,False,False,False,True,False,,인천광역시 연수구 연수2동,,[245] 나이키 우먼스 덩크 로우 범고래 DD1503-101,0,0,False,,169483364,290000,https://media.bunjang.co.kr/product/169483364_1_1636512234_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 로우 범고래 덩크로우,7927546,1636512672,2,False,3903618b4b6d08dc7c96,,False
39,False,False,False,False,False,False,,인천광역시 연수구 동춘2동,,나이키 덩크 로우 검흰 범고래 260 265 275 280 나코탭 새상품,0,6,False,,142505810,499000,https://media.bunjang.co.kr/product/142505810_1_1612668932_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,nike dunk 덩크로우 범고래 nikedunk,3028782,1636511242,2,False,3903618b4b6d08dc7c97,,False
40,False,False,False,False,False,False,,충청남도 아산시 온양6동,,[270]범고래 덩크 나이키,0,10,False,,169351182,245000,https://media.bunjang.co.kr/product/169351182_1_1636439507_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크 덩크로우 범고래 조던,7628309,1636511177,1,False,3903618b4b6d08dc7c98,,False
41,False,False,False,False,True,False,,경기도 의정부시 신곡1동,,[235] 범고래 우먼스 나이키 덩크 로우 팝니다 미개봉,0,0,False,,169481571,300000,https://media.bunjang.co.kr/product/169481571_1_1636512960_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 235 범고래 나이키덩크로우범고,10584064,1636511159,1,True,3903618b4b6d08dc7c99,,False
42,False,False,False,False,False,False,,,,나이키 덩크로우 범고래 270,0,0,False,,169151517,340000,https://media.bunjang.co.kr/product/169151517_1_1636448701_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래 나이키 나이키덩크로우범고래,2664268,1636511092,1,False,3903618b4b6d08dc7c9a,,False
43,False,False,False,False,False,False,,경기도 남양주시 평내동,,나이키 덩크로우 범고래 225(W) 새상품,0,0,False,,169481370,290000,https://media.bunjang.co.kr/product/169481370_1_1636514571_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우범고래 나이키 덩크로우,530163,1636510736,1,False,3903618b4b6d08dc7c9b,,False
44,False,False,False,False,False,False,,,,gs나이키 덩크로우 범고래 팝니다[235],0,5,False,,168445722,300000,https://media.bunjang.co.kr/product/168445722_1_1636510689_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래 덩크로우 gs 235 나이키,77404690,1636510670,2,False,3903618b4b6d08dc7c9c,,False
45,False,False,False,False,False,False,,인천광역시 서구 가정3동,,나이키 덩크로우 범고래 우먼스245,0,0,False,,169315988,290000,https://media.bunjang.co.kr/product/169315988_1_1636510269_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 나이키덩크로우범고래 245,657965,1636510540,2,False,3903618b4b6d08dc7c9d,,False
46,False,False,False,False,False,False,,부산광역시 해운대구 좌제1동,,나이키 덩크로우 범고래 260,0,1,False,,169349727,350000,https://media.bunjang.co.kr/product/169349727_1_1636378048_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,,786578,1636510115,1,False,3903618b4b6d08dc7c9e,,False
47,False,False,False,False,True,False,,인천광역시 서구 검단5동,,나이키 공홈당첨 덩크로우 범고래 280mm 새상품 팝니다,0,0,False,,169480302,325000,https://media.bunjang.co.kr/product/169480302_1_1636509786_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우범고래 범고래280,12378889,1636509786,1,False,3903618b4b6d08dc7c9f,,False
48,False,False,False,False,False,False,,경상북도 구미시 상모사곡동,,나이키 덩크로우 범고래 W240,0,1,False,,169397461,300000,https://media.bunjang.co.kr/product/169397461_1_1636515941_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래 나이키범고래 덩크로우범고래 덩크범고래,4322440,1636509312,2,False,3903618b4b6d08dc7ca0,,False
49,False,False,False,False,True,False,,강원도 춘천시 약사명동,,(w235) 나이키 덩크 로우 범고래,0,0,False,,169479457,300000,https://media.bunjang.co.kr/product/169479457_1_1636508971_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,235 나이키 나이키덩크로우범고래 범고래 덩크로우,5879640,1636508975,2,False,3903618b4b6d08dc7ca1,,False
50,False,False,False,False,True,False,,강원도 춘천시 약사명동,,(280)나이키 덩크 로우 범고래,0,0,False,,169479388,320000,https://media.bunjang.co.kr/product/169479388_1_1636508908_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 범고래 나이키덩크로우범고래 덩크로우 280,5879640,1636508975,2,False,3903618b4b6d08dc7ca2,,False
51,False,False,False,False,False,False,,부산광역시 부산진구 당감제2동,,나이키 우먼스 덩크로우 범고래 w240,0,1,False,,169286581,295000,https://media.bunjang.co.kr/product/169286581_1_1636460848_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우범고래 범고래240,5532643,1636508374,1,False,3903618b4b6d08dc7ca3,,False
52,False,False,False,False,False,False,,경기도 고양시 일산서구 일산3동,,나이키 덩크로우 범고래 270,0,3,False,,168082655,350000,https://media.bunjang.co.kr/product/168082655_1_1635316965_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 나이키덩크로우범고래 270,77700435,1636508232,1,True,3903618b4b6d08dc7ca4,,False
53,False,False,False,False,True,False,,경기도 안양시 만안구 안양7동,,나이키 덩크로우 범고래 우먼스 w250mm 새제품,4,2,False,,169300184,280000,https://media.bunjang.co.kr/product/169300184_1_1636354115_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우범고,77173379,1636508077,1,False,3903618b4b6d08dc7ca5,,False
54,False,False,False,False,False,False,,경기도 안산시 단원구 선부1동,,나이키 덩크 로우 범고래 우먼스 (240),0,5,False,,158152095,295000,https://media.bunjang.co.kr/product/158152095_1_1636464312_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 범고래 240,680234,1636507990,2,False,3903618b4b6d08dc7ca6,,False
55,False,False,False,False,False,False,,경기도 성남시 분당구 야탑1동,,[235]나이키 덩크로우 범고래,0,0,False,,169363896,325000,https://media.bunjang.co.kr/product/169363896_1_1636423890_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키덩크로우범고 나이키 덩크 나이키덩크 나이키덩크235,765261,1636507920,1,False,3903618b4b6d08dc7ca7,,False
56,False,False,False,False,False,False,,,,나이키 덩크로우 범고래,0,3,False,,168756230,290000,https://media.bunjang.co.kr/product/168756230_1_1636513253_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 덩크 범고래 조던,13005606,1636507735,2,False,3903618b4b6d08dc7ca8,,False
57,False,False,False,False,False,False,,,,나이키 덩크로우 범고래,0,0,False,,169397465,290000,https://media.bunjang.co.kr/product/169397465_1_1636513267_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 덩크 범고래 조던,13005606,1636507720,1,False,3903618b4b6d08dc7ca9,,False
58,False,False,False,False,False,False,,,,[w235] 나이키 범고래 덩크 로우 블랙 ,0,1,False,,169478005,290000,https://media.bunjang.co.kr/product/169478005_1_1636508119_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,235 범고래 나이키덩크 덩크로우 나이키,6273088,1636507640,1,False,3903618b4b6d08dc7caa,,False
59,False,False,False,False,True,False,,제주특별자치도 제주시 이도2동,,나이키 덩크로우 범고래gs 225,0,2,False,,169217843,295000,https://media.bunjang.co.kr/product/169217843_1_1636271318_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 범고래 gs225,3016551,1636507569,1,False,3903618b4b6d08dc7cab,,False
60,False,False,False,False,False,False,,서울특별시 영등포구 대림제2동,,새상품 나코탭 나이키 덩크 로우 범고래 275,0,11,False,,148453099,285000,https://media.bunjang.co.kr/product/148453099_1_1636424162_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 범고래 나이키덩크로우 나이키범고래 덩크로우,4710139,1636507372,2,False,3903618b4b6d08dc7cac,,False
61,False,False,False,False,False,False,,인천광역시 남구 용현2동,,260사이즈 나이키덩크로우 범고래 검흰  ,0,2,False,,162557094,339000,https://media.bunjang.co.kr/product/162557094_1_1635568488_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 범고래 나이키덩크 나이키덩크범고래 덩크범고래,8905677,1636507334,2,False,3903618b4b6d08dc7cad,,False
62,False,False,False,False,False,False,,,,나이키 덩크로우 범고래 280,0,0,False,,169294872,313000,https://media.bunjang.co.kr/product/169294872_1_1636458021_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 덩크로우 범고래 280,3029234,1636507294,2,False,3903618b4b6d08dc7cae,,False
63,False,False,False,False,False,False,,서울특별시 중랑구 신내2동,,[270] 나이키 덩크로우 범고래,0,5,False,,168891700,310000,https://media.bunjang.co.kr/product/168891700_1_1636293633_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키범고래 나이키범고래270 범고래 나이키덩크로우범고,11260335,1636506628,2,False,3903618b4b6d08dc7caf,,False
64,False,False,False,False,False,False,,부산광역시 영도구 동삼제3동,,나이키 덩크로우 범고래 235mm,0,3,False,,169476817,230000,https://media.bunjang.co.kr/product/169476817_1_1636506462_w{res}.jpg,,,soldout_test_v2:B,,,,1,,,나이키 덩크로우 나이키덩크로우범고래 나이키덩크로우범고래235 235,10425233,1636506462,1,False,3903618b4b6d08dc7cb0,,False
65,False,False,False,False,False,False,,대전광역시 서구 관저2동,,[280]조던 덩크로우 범고래,0,3,False,,168704118,320000,https://media.bunjang.co.kr/product/168704118_1_1636329898_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 범고래,3227979,1636506430,1,False,3903618b4b6d08dc7cb1,,False
66,False,False,False,False,False,False,,,,나이키 덩크로우 범고래 우먼스 245,0,2,False,,167512157,310000,https://media.bunjang.co.kr/product/167512157_1_1636517217_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우범고래 나이키덩크 범고래,1334952,1636505908,2,False,3903618b4b6d08dc7cb2,,False
67,False,False,False,False,False,False,,경기도 의정부시 신곡2동,,300)나이키 덩크로우 범고래,0,1,False,,169245005,310000,https://media.bunjang.co.kr/product/169245005_1_1636287633_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 범고래 나이키 조던,6274014,1636505880,1,False,3903618b4b6d08dc7cb3,,False
68,False,False,False,False,True,False,,서울특별시 영등포구 당산제1동,,나이키 덩크 로우 레트로 범고래,0,0,False,,169463858,330000,https://media.bunjang.co.kr/product/169463858_1_1636474393_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래 나이키 덩크 덩크로우 285,11335479,1636505431,2,False,3903618b4b6d08dc7cb4,,False
69,False,False,False,False,True,False,,서울특별시 영등포구 당산제2동,,나이키코리아 범고래 덩크 270,0,0,False,,169475876,350000,https://media.bunjang.co.kr/product/169475876_1_1636505387_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,덩크로우 나이키 범고래 270 덩크,859918,1636505387,1,True,3903618b4b6d08dc7cb5,,False
70,False,False,False,False,False,False,,경기도 평택시 서정동,,나이키 덩크로우 범고래 250 ,0,6,False,,169321280,250000,https://media.bunjang.co.kr/product/169321280_1_1636505269_w{res}.jpg,,,soldout_test_v2:B,,,,1,,,나이키 나이키운동화 덩크로우 범고래 나이키범고래,76493322,1636505292,1,False,3903618b4b6d08dc7cb6,,False
71,False,False,False,False,False,False,,경기도 부천시 고강1동,,[280]나이키 덩크로우 범고래,0,15,False,,157405787,400000,https://media.bunjang.co.kr/product/157405787_1_1635139798_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크로우 범고래,583402,1636505210,2,False,3903618b4b6d08dc7cb7,,False
72,False,False,False,False,False,False,,경상남도 창원시 진해구 자은동,,나이키 덩크로우 범고래 w235,0,0,False,,169475692,320000,https://media.bunjang.co.kr/product/169475692_1_1636505528_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래 덩크로우 235 나이키덩크로우 #나이키덩크로우범고래,10266895,1636505191,2,True,3903618b4b6d08dc7cb8,,False
73,False,False,False,False,False,False,,경상남도 하동군 금남면,,"[240,245] W 나이키 덩크로우 범고래 판매",0,12,False,,169250779,280000,https://media.bunjang.co.kr/product/169250779_1_1636458467_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래240 범고래245,1044800,1636504695,1,False,3903618b4b6d08dc7cb9,,False
74,False,False,False,False,False,False,,서울특별시 강서구 등촌제3동,,나이키 우먼스 덩크로우 범고래 235,0,1,False,,169302403,320000,https://media.bunjang.co.kr/product/169302403_1_1636351683_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 범고래 235 우먼스,12288978,1636504570,2,True,3903618b4b6d08dc7cba,,False
75,False,False,False,False,False,False,,서울특별시 강서구 등촌제3동,,나이키 우먼스 덩크로우 범고래 240,0,1,False,,169302252,310000,https://media.bunjang.co.kr/product/169302252_1_1636351571_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 덩크 범고래 240 우먼스,12288978,1636504570,2,True,3903618b4b6d08dc7cbb,,False
76,False,False,False,False,False,False,,,,나이키 덩크로우 범고래 255 사이즈 ,0,2,False,,169243109,300000,https://media.bunjang.co.kr/product/169243109_1_1636375864_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,범고래 나이키덩크로우범고래 나이키 신발 255,2788986,1636504109,2,False,3903618b4b6d08dc7cbc,,False
77,False,False,False,False,True,False,,경기도 용인시 처인구 역삼동,,나이키 덩크로우 범고래 235,0,1,False,,169282464,320000,https://media.bunjang.co.kr/product/169282464_1_1636502367_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,W235,3944395,1636503334,1,False,3903618b4b6d08dc7cbd,,False
78,False,False,False,False,False,False,,부산광역시 북구 구포제1동,,[W230]나이키 덩크 로우 범고래,0,0,False,,169310675,330000,https://media.bunjang.co.kr/product/169310675_1_1636435794_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,나이키 나이키덩크로우범고래 덩크로우 230,4124377,1636502520,1,False,3903618b4b6d08dc7cbe,,False
79,False,False,False,False,False,False,,,,(265) 나이키 덩크로우 범고래 ,0,2,False,,169334019,310000,https://media.bunjang.co.kr/product/169334019_1_1636421063_w{res}.jpg,,,soldout_test_v2:B,,,,0,,,nike 나이키덩크로우범고래 나이키,1327385,1636502453,2,False,3903618b4b6d08dc7cbf,,False
