,location,name,num_faved,pid,price,status,uid,update_time,used,datetime,date,size,product_name,brand,product_type,color,release_price,location1,location2,location3
103,서울특별시 동작구 신대방제1동,[W235]조던1 로우 OG 스타피쉬,1,166167651,265000,3,7338479,1633434344,2,2021-10-05 20:45:44,2021-10-05,235,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,동작구,신대방제1동
104,서울특별시 영등포구 도림동,[270] 조던1 로우 OG 스타피쉬,2,165775126,330000,3,5539278,1633417700,2,2021-10-05 16:08:20,2021-10-05,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,영등포구,도림동
105,경기도 포천시 포천동,나이키 조던 1 로우 OG 스타피쉬 W270판매합니다,3,165162705,320000,3,12252936,1633393957,2,2021-10-05 09:32:37,2021-10-05,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,포천시,포천동
106,서울특별시 마포구 아현동,(285) 조던1 로우 스타피쉬,4,165815059,300000,3,11391037,1633391620,2,2021-10-05 08:53:40,2021-10-05,285,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,마포구,아현동
107,서울특별시 중랑구 상봉제2동,(225) 조던1 로우 스타피쉬,4,165515543,280000,3,4396821,1633216765,1,2021-10-03 08:19:25,2021-10-03,225,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,중랑구,상봉제2동
108,서울특별시 송파구 오륜동,250) 조던1 로우 스타피쉬 새상품,2,165754448,302700,3,781256,1633163511,2,2021-10-02 17:31:51,2021-10-02,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,송파구,오륜동
109,서울특별시 강남구 역삼1동,에어조던1 로우 OG 스타피쉬 265,2,165690319,300000,3,6156674,1633148216,2,2021-10-02 13:16:56,2021-10-02,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,강남구,역삼1동
110,경기도 의정부시 신곡2동,W235 나이키 에어조던1 로우 스타피쉬,2,165738450,235000,3,361817,1633100521,1,2021-10-02 00:02:01,2021-10-02,235,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,의정부시,신곡2동
111,경기도 수원시 권선구 권선1동,나이키 에어조던1 로우 스타피쉬 235,1,165528680,290000,3,10792724,1633046345,2,2021-10-01 08:59:05,2021-10-01,235,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,수원시,권선구 권선1동
112,대구광역시 중구 성내1동,조던1 로우 스타피쉬 270,1,165621021,315000,3,2374748,1632964233,1,2021-09-30 10:10:33,2021-09-30,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,대구광역시,중구,성내1동
113,경기도 의정부시 장암동,(w225)나이키 조던 1 로우 og 스타피쉬,7,164707947,245000,3,2980581,1632960744,1,2021-09-30 09:12:24,2021-09-30,225,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,의정부시,장암동
114,서울특별시 마포구 서교동,조던1 로우 og 스타피쉬 255,0,165675142,315000,3,5699716,1632940056,2,2021-09-30 03:27:36,2021-09-30,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,마포구,서교동
115,부산광역시 사하구 장림제2동,(W) 조던 1 로우 OG 스타피쉬 240 사이즈,5,165217044,240000,3,4720607,1632829073,1,2021-09-28 20:37:53,2021-09-28,240,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,부산광역시,사하구,장림제2동
116,서울특별시 송파구 잠실3동,조던1 로우 스타피쉬 290,2,164693884,300000,3,6312293,1632726241,1,2021-09-27 16:04:01,2021-09-27,290,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,송파구,잠실3동
117,서울특별시 강동구 암사제1동,조던1 로우 스타피쉬 (265) 판매합니다,0,165411709,200000,3,10183744,1632707280,1,2021-09-27 10:48:00,2021-09-27,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,강동구,암사제1동
118,경기도 부천시 상3동,조던1 로우 og 스타피쉬 255,1,165334134,290000,3,7174301,1632701494,1,2021-09-27 09:11:34,2021-09-27,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,부천시,상3동
119,경기도 부천시 상3동,조던 1 로우 og 스타피쉬 275,2,165244174,290000,3,7174301,1632561286,1,2021-09-25 18:14:46,2021-09-25,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,부천시,상3동
120,NULL,[285] 조던 1 로우 OG 스타피쉬,0,164429282,0,3,1020304,1632545444,2,2021-09-25 13:50:44,2021-09-25,285,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
121,서울특별시 강동구 강일동,[280] 조던 1 로우 OG 스타피쉬,0,165238509,320000,3,77146302,1632537976,1,2021-09-25 11:46:16,2021-09-25,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,강동구,강일동
122,인천광역시 연수구 옥련2동,265/ 조던1 로우 스타피쉬,0,165167327,340000,3,5028238,1632535716,2,2021-09-25 11:08:36,2021-09-25,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,인천광역시,연수구,옥련2동
123,서울특별시 강동구 둔촌제2동,[240] 조던1로우 스타피쉬 ,1,165222423,300000,3,861228,1632501164,2,2021-09-25 01:32:44,2021-09-25,240,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,강동구,둔촌제2동
124,인천광역시 동구 송림3.5동,(270) 나이키 에어조던1 로우 스타피쉬 중고,4,165124378,240000,3,13029586,1632456141,1,2021-09-24 13:02:21,2021-09-24,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,인천광역시,동구,송림3.5동
125,경기도 부천시 상2동,[ 270 ] 조던1 로우 스타피쉬,2,165091448,260000,3,7409903,1632413369,1,2021-09-24 01:09:29,2021-09-24,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,부천시,상2동
126,경기도 김포시 풍무동,조던1 로우 스타피쉬 275,0,165121483,319000,3,4303274,1632402151,2,2021-09-23 22:02:31,2021-09-23,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,김포시,풍무동
127,경기도 의왕시 고천동,조던 1 로우 OG 스타피쉬 285,0,165111531,350000,3,76867747,1632395826,2,2021-09-23 20:17:06,2021-09-23,285,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,의왕시,고천동
128,경기도 의정부시 신곡2동,[W235] 조던 1 로우 스타피쉬,0,165071249,280000,3,361817,1632366644,1,2021-09-23 12:10:44,2021-09-23,235,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,의정부시,신곡2동
129,충청북도 충주시 연수동,250 조던1 로우 스타피쉬,1,164177122,320000,3,961073,1632285161,2,2021-09-22 13:32:41,2021-09-22,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청북도,충주시,연수동
130,대구광역시 중구 성내2동,(265)조던1 로우 og 스타피쉬 새제품,2,164977716,330000,3,5668587,1632275839,2,2021-09-22 10:57:19,2021-09-22,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,대구광역시,중구,성내2동
131,경기도 용인시 기흥구 동백동,(250)W에어조던 1 로우 OG 스타피쉬,3,146775156,289000,3,1054196,1632235619,2,2021-09-21 23:46:59,2021-09-21,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,용인시,기흥구 동백동
132,경기도 파주시 탄현면,[270] 조던1로우 스타피쉬,1,164969458,330000,3,5395069,1632232506,1,2021-09-21 22:55:06,2021-09-21,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,파주시,탄현면
133,경기도 부천시 심곡3동,조던1 로우 스타피쉬 265 판매,0,164953410,360000,3,2618919,1632218685,1,2021-09-21 19:04:45,2021-09-21,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,부천시,심곡3동
134,서울특별시 송파구 오륜동,[250] 조던 1 로우 OG 스타피쉬,1,163888957,320000,3,3990828,1632189017,2,2021-09-21 10:50:17,2021-09-21,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,송파구,오륜동
135,서울특별시 도봉구 도봉제2동,[W245] 조던 1 로우 스타피쉬,1,164912731,250000,3,647081,1632178941,2,2021-09-21 08:02:21,2021-09-21,245,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,도봉구,도봉제2동
136,NULL,[280] 조던1 로우 스타피쉬,3,164920452,319000,3,5130732,1632174143,1,2021-09-21 06:42:23,2021-09-21,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
137,NULL,조던1 로우 스타피쉬 255,2,163784897,330000,3,215431,1632150902,2,2021-09-21 00:15:02,2021-09-21,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
138,경상남도 창원시 마산합포구 현동,조던1로우 스타피쉬 270,1,164872146,280000,3,3671088,1632110594,1,2021-09-20 13:03:14,2021-09-20,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경상남도,창원시,마산합포구 현동
139,경기도 안양시 동안구 범계동,에어조던 1 로우 스타피쉬 [290],1,163902598,350000,3,3222367,1632073139,2,2021-09-20 02:38:59,2021-09-20,290,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,안양시,동안구 범계동
140,서울특별시 동작구 노량진제1동,새상품)조던1 로우 OG 스타피쉬 265 판매,0,163688617,330000,3,4232435,1632065342,2,2021-09-20 00:29:02,2021-09-20,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,동작구,노량진제1동
141,NULL,[265] 나이키 조던1 로우 og 스타피쉬 나코탭 정품 새상품,0,164552059,100,3,611632,1632059772,2,2021-09-19 22:56:12,2021-09-19,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
142,경기도 안산시 상록구 부곡동,나이키 조던1로우OG 스타피쉬 265 ,0,164820668,290000,3,6898,1632035508,1,2021-09-19 16:11:48,2021-09-19,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,안산시,상록구 부곡동
143,경기도 성남시 수정구 신흥2동,[270] 조던1 로우 스타피쉬 og ,2,163214768,320000,3,11072104,1632021819,1,2021-09-19 12:23:39,2021-09-19,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,성남시,수정구 신흥2동
144,경기도 안산시 상록구 부곡동,[265]조던1로우 OG 스타피쉬,0,164803228,290000,3,6898,1632019526,1,2021-09-19 11:45:26,2021-09-19,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,안산시,상록구 부곡동
145,경기도 군포시 대야동,(w260)조던1로우 OG 스타피쉬,2,164363393,260000,3,2869622,1632011079,2,2021-09-19 09:24:39,2021-09-19,260,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,군포시,대야동
146,서울특별시 동작구 흑석동,조던1 로우 OG 스타피쉬 (280),0,164785755,310000,3,5534816,1631976433,1,2021-09-18 23:47:13,2021-09-18,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,동작구,흑석동
147,경기도 용인시 기흥구 영덕동,나이키 조던1 로우 OG 스타피쉬 270사이즈,1,164382786,320000,3,12592428,1631941771,2,2021-09-18 14:09:31,2021-09-18,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,용인시,기흥구 영덕동
148,경상북도 김천시 율곡동,조던 1 로우 스타피쉬 270 팝니다,2,164740332,300000,3,6340829,1631937605,1,2021-09-18 13:00:05,2021-09-18,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경상북도,김천시,율곡동
149,NULL,[W270] 조던1 로우 스타피쉬,2,164693517,284000,3,77327828,1631934068,2,2021-09-18 12:01:08,2021-09-18,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
150,대구광역시 동구 신천1.2동,나이키 조던1로우 스타피쉬 W250 팝니다,1,164692085,250000,3,6556224,1631870429,2,2021-09-17 18:20:29,2021-09-17,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,대구광역시,동구,신천1.2동
151,경기도 군포시 군포1동,조던1 로우 스타피쉬 280,0,164645055,330000,3,3034058,1631804712,2,2021-09-17 00:05:12,2021-09-17,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,군포시,군포1동
152,NULL,나이키 조던1 로우 OG 스타피쉬 W255,1,164371048,240000,3,9780712,1631673540,2,2021-09-15 11:39:00,2021-09-15,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
153,인천광역시 계양구 계양3동,조던 1 로우 스타피쉬 270,1,164083218,320000,3,7498825,1631668532,2,2021-09-15 10:15:32,2021-09-15,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,인천광역시,계양구,계양3동
154,광주광역시 동구 지산2동,새상품 조던1 스타피쉬 로우 280,0,164428006,320000,3,10075609,1631662691,1,2021-09-15 08:38:11,2021-09-15,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,광주광역시,동구,지산2동
155,서울특별시 강남구 신사동,나이키 조던 1 로우 스타피쉬 265,4,164018397,300000,3,3966085,1631659162,2,2021-09-15 07:39:22,2021-09-15,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,강남구,신사동
156,광주광역시 남구 봉선1동,(W)255 나이키 조던1 로우 스타피쉬,1,164465555,240000,3,10965428,1631614707,1,2021-09-14 19:18:27,2021-09-14,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,광주광역시,남구,봉선1동
157,경기도 하남시 미사1동,조던1 로우 스타피쉬 w240 나코탭 ,1,164139841,280000,3,10470273,1631613130,2,2021-09-14 18:52:10,2021-09-14,240,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,하남시,미사1동
158,서울특별시 성동구 사근동,[280]조던1 로우 OG 스타피쉬 백보드,0,163908751,0,3,6416711,1631598144,2,2021-09-14 14:42:24,2021-09-14,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,성동구,사근동
159,경기도 남양주시 금곡동,조던1로우 OG 스타피쉬 280 새상품,0,164265038,330000,3,1482035,1631598121,2,2021-09-14 14:42:01,2021-09-14,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,남양주시,금곡동
160,서울특별시 마포구 망원제1동,(260)조던1 로우 OG 스타피쉬,0,163754470,309000,3,7527124,1631583699,1,2021-09-14 10:41:39,2021-09-14,260,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,마포구,망원제1동
161,서울특별시 관악구 신림동,조던1 low 스타피쉬 285mm 새상품 팝니다,0,164394362,320000,3,5705747,1631547537,2,2021-09-14 00:38:57,2021-09-14,285,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,관악구,신림동
162,경기도 안산시 단원구 선부2동,조던 1 로우 OG 스타피쉬 나코택 사이즈 맨255 팝니다,6,163667382,1000,3,4352936,1631545280,2,2021-09-14 00:01:20,2021-09-14,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,안산시,단원구 선부2동
163,경기도 성남시 중원구 성남동,조던1 로우 스타피쉬 275,37,164225014,300000,3,6409349,1631533762,2,2021-09-13 20:49:22,2021-09-13,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,성남시,중원구 성남동
164,서울특별시 송파구 잠실본동,230 나이키 조던1 로우 스타피쉬,0,164147699,300000,3,11234354,1631521248,2,2021-09-13 17:20:48,2021-09-13,230,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,송파구,잠실본동
165,NULL,조던로우1 스타피쉬 270,1,163918416,290000,3,74484731,1631515997,1,2021-09-13 15:53:17,2021-09-13,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
166,전라북도 군산시 임피면,(w) 조던 1 로우 OG 스타피쉬 235,0,164304038,280000,3,4585807,1631490518,2,2021-09-13 08:48:38,2021-09-13,235,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,전라북도,군산시,임피면
167,서울특별시 용산구 남영동,조던1 로우 OG 스타피쉬 275,0,164099174,310000,3,992834,1631488581,1,2021-09-13 08:16:21,2021-09-13,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,용산구,남영동
168,서울특별시 강서구 방화제1동,[280] 조던1로우 스타피쉬,1,163943325,8989,3,3597587,1631485274,2,2021-09-13 07:21:14,2021-09-13,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,강서구,방화제1동
169,광주광역시 광산구 신창동,(270)조던1 로우og 스타피쉬,0,164000049,11111,3,873426,1631464355,1,2021-09-13 01:32:35,2021-09-13,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,광주광역시,광산구,신창동
170,경기도 부천시 원종2동,조던1 로우 스타피쉬 275,1,163965201,295000,3,2116444,1631463224,1,2021-09-13 01:13:44,2021-09-13,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,부천시,원종2동
171,서울특별시 서대문구 연희동,나이키 조던1 로우 OG 스타피쉬 [280],2,163902366,320000,3,6115459,1631462817,2,2021-09-13 01:06:57,2021-09-13,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,서대문구,연희동
172,인천광역시 남동구 간석3동,[W245]나이키 에어 조던1 로우 스타피쉬,0,164286811,2000,3,4962265,1631458541,2,2021-09-12 23:55:41,2021-09-12,245,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,인천광역시,남동구,간석3동
173,충청남도 천안시 동남구 중앙동,(정품) 나이키 에어조던1로우 스타피쉬 275,0,164319533,320000,3,5203352,1631454560,1,2021-09-12 22:49:20,2021-09-12,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청남도,천안시,동남구 중앙동
174,서울특별시 은평구 갈현제1동,[285] 조던1 로우 OG 스타피쉬,7,163937250,300000,3,5787160,1631448057,2,2021-09-12 21:00:57,2021-09-12,285,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,은평구,갈현제1동
175,경기도 안양시 만안구 안양1동,조던1로우 OG 스타피쉬 [275],0,164012106,310000,3,12187554,1631447981,2,2021-09-12 20:59:41,2021-09-12,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,안양시,만안구 안양1동
176,부산광역시 북구 덕천제1동,나이키 조던1 og 스타피쉬 <265>,1,163135710,300000,3,967879,1631413751,2,2021-09-12 11:29:11,2021-09-12,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,부산광역시,북구,덕천제1동
177,서울특별시 광진구 능동,*새상품 W230 나이키 조던1 og 로우 스타피쉬 팝니다.*,13,162923369,280000,3,74319665,1631410651,2,2021-09-12 10:37:31,2021-09-12,230,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,광진구,능동
178,NULL,에어 조던 1 로우 스타피쉬 275,1,163483177,1004,3,13169757,1631375342,2,2021-09-12 00:49:02,2021-09-12,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
179,NULL,(w235) 조던 1 로우 OG 스타피쉬,0,163477198,250000,3,74342387,1631335284,2,2021-09-11 13:41:24,2021-09-11,235,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
180,서울특별시 마포구 염리동,조던1 로우 스타피쉬 265,0,164116828,290000,3,7718565,1631251738,1,2021-09-10 14:28:58,2021-09-10,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,마포구,염리동
181,서울특별시 은평구 갈현제2동,조던1 로우 스타피쉬 255,0,164103581,300000,3,12995570,1631240267,1,2021-09-10 11:17:47,2021-09-10,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,은평구,갈현제2동
182,서울특별시 동작구 상도제1동,(가격내림)나이키 조던 1 로우 og 스타피쉬 w230,1,163206510,260000,3,7440801,1631195698,2,2021-09-09 22:54:58,2021-09-09,230,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,동작구,상도제1동
183,경기도 안양시 만안구 안양3동,[250] 나이키 조던 1 로우 OG 스타피쉬 팝니다,0,164071311,290000,3,10240925,1631191222,1,2021-09-09 21:40:22,2021-09-09,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,안양시,만안구 안양3동
184,경기도 안양시 동안구 평촌동,(W) 조던 1 로우 스타피쉬 250사이즈,1,164034101,260000,3,3759437,1631166207,2,2021-09-09 14:43:27,2021-09-09,250,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,안양시,동안구 평촌동
185,경기도 성남시 중원구 하대원동,나이키 조던1 로우 스타피쉬 270,5,164033900,320000,3,4466782,1631166068,2,2021-09-09 14:41:08,2021-09-09,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,성남시,중원구 하대원동
186,서울특별시 강남구 청담동,나이키 조던1 로우 스타피쉬 270,0,163593810,320000,3,11903131,1631157582,1,2021-09-09 12:19:42,2021-09-09,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,강남구,청담동
187,서울특별시 강서구 화곡제3동,조던1 로우 스타피쉬 starfish 240,0,163953716,260000,3,4124430,1631149698,2,2021-09-09 10:08:18,2021-09-09,240,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,강서구,화곡제3동
188,서울특별시 동작구 흑석동,조던1 로우 스타피쉬 285,0,164012245,300000,3,978350,1631146282,2,2021-09-09 09:11:22,2021-09-09,285,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,동작구,흑석동
189,인천광역시 부평구 부평1동,[280] 나이키 조던 1 로우 OG 스타피쉬,0,163995338,320000,3,7052920,1631111026,1,2021-09-08 23:23:46,2021-09-08,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,인천광역시,부평구,부평1동
190,강원도 춘천시 동면,조던1로우 OG 스타피쉬 265,0,163930350,310000,3,3771263,1631106730,1,2021-09-08 22:12:10,2021-09-08,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,강원도,춘천시,동면
191,서울특별시 중랑구 면목제3.8동,조던 1 로우 og 스타피쉬[270] ,0,163396307,315000,3,12696517,1631092136,2,2021-09-08 18:08:56,2021-09-08,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,중랑구,면목제3.8동
192,서울특별시 송파구 석촌동,조던 1 로우 스타피쉬 275,0,163958096,310000,3,7129795,1631086936,2,2021-09-08 16:42:16,2021-09-08,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,송파구,석촌동
193,서울특별시 서초구 반포1동,최저가!!(265) 나이키 조던1 로우 스타피쉬 새상품 최저가판매,1,163948875,300000,3,7404078,1631080660,1,2021-09-08 14:57:40,2021-09-08,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,서초구,반포1동
194,충청남도 천안시 서북구 부성2동,조던1로우 스타피쉬 w240,3,163693134,275000,3,2197446,1631071219,2,2021-09-08 12:20:19,2021-09-08,240,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청남도,천안시,서북구 부성2동
195,경기도 용인시 기흥구 기흥동,[270] 나이키 조던 1 로우 OG 스타피쉬,0,163882721,315000,3,3716798,1631068661,2,2021-09-08 11:37:41,2021-09-08,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,용인시,기흥구 기흥동
196,경기도 용인시 기흥구 기흥동,[270] 나이키 조던 1 로우 OG 스타피쉬,0,163882720,315000,3,3716798,1631068661,2,2021-09-08 11:37:41,2021-09-08,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,용인시,기흥구 기흥동
197,경기도 용인시 기흥구 기흥동,[280] 나이키 조던 1 로우 OG 스타피쉬,2,163685499,325000,3,3716798,1631068661,2,2021-09-08 11:37:41,2021-09-08,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,용인시,기흥구 기흥동
198,인천광역시 부평구 산곡4동,[240]조던 1 로우 스타피쉬 starfish,2,163689814,260000,3,6848054,1631049714,1,2021-09-08 06:21:54,2021-09-08,240,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,인천광역시,부평구,산곡4동
199,NULL,[265] 조던 1 로우 w 스타피쉬,4,163883368,280000,3,5732594,1631009114,1,2021-09-07 19:05:14,2021-09-07,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,NUL,NUL,NULL
200,경기도 성남시 분당구 서현1동,[290] 나이키 에어 조던1 로우 OG 스타피쉬,0,163881529,320000,3,1135022,1631007945,2,2021-09-07 18:45:45,2021-09-07,290,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,성남시,분당구 서현1동
201,서울특별시 중랑구 신내2동,조던1 로우 스타피쉬 270,3,163876758,300000,3,11690011,1631005005,1,2021-09-07 17:56:45,2021-09-07,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,중랑구,신내2동
202,서울특별시 광진구 구의제3동,조던 1 로우 og 스타피쉬 265,0,163712350,310000,3,11961698,1631000552,1,2021-09-07 16:42:32,2021-09-07,265,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,서울특별시,광진구,구의제3동
203,경기도 성남시 분당구 수내3동,조던1 로우 스타피쉬 OG 255,0,163868384,310000,3,4384874,1630999793,1,2021-09-07 16:29:53,2021-09-07,255,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,성남시,분당구 수내3동
204,충청북도 충주시 교현.안림동,조던1og 로우 280 스타피쉬  나코탭 새제품 팝니다,1,163867558,309000,3,5119317,1630999257,2,2021-09-07 16:20:57,2021-09-07,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,충청북도,충주시,교현.안림동
205,인천광역시 서구 청라2동,에어 조던 1 로우 OG 스타피쉬 280 ,1,163861036,300000,3,4567713,1630996290,2,2021-09-07 15:31:30,2021-09-07,280,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,인천광역시,서구,청라2동
206,경기도 김포시 고촌읍,조던1 로우 스타피쉬 275 팝니다,0,163857076,320000,3,8556689,1630991950,1,2021-09-07 14:19:10,2021-09-07,275,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,경기도,김포시,고촌읍
207,인천광역시 부평구 청천1동,나이키 조던1로우 스타피쉬(270),4,163706813,320000,3,12698463,1630984411,2,2021-09-07 12:13:31,2021-09-07,270,조던 1 로우 스타피쉬,조던,조던 1 로우,스타피쉬,159000,인천광역시,부평구,청천1동
